company_id,company_name_en,company_name_zh,world500_rank,scope_en,basis_en,boundary_en,value_mtco2e,evidence_page,source_file,source_path,missing_emission_factor_application,missing_gwp_version_fact,missing_energy_consumption_fact,missing_economic_instrument_fact,required_action_zh,reviewer_factor_id,reviewer_gwp_version,reviewer_energy_record_id,reviewer_economic_instrument_id,reviewer_note_zh
r176_巴西jbs公司,JBS,巴西JBS,176,Scope 1,,,0.39999999999999997,61,JBS_Sustainability_Report_2023.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\JBS_Sustainability_Report_2023.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r181_guangzhouautomobileindustrygroup,GUANGZHOU AUTOMOBILE INDUSTRY GROUP,广州汽车工业集团有限公司,181,Scope 1,,,0.001059,131,广汽集团2024年社会责任报告.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\广汽集团2024年社会责任报告.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r181_guangzhouautomobileindustrygroup,GUANGZHOU AUTOMOBILE INDUSTRY GROUP,广州汽车工业集团有限公司,181,Scope 2,,,0.001059,131,广汽集团2024年社会责任报告.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\广汽集团2024年社会责任报告.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r183_airbus,AIRBUS,空中客车公司,183,Scope 1,,,468.486,4,AIRBUS-pm_38_711_711991-us758j55ai.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AIRBUS-pm_38_711_711991-us758j55ai.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r183_airbus,AIRBUS,空中客车公司,183,Scope 2,Market-Based,,313.279,4,AIRBUS-pm_38_711_711991-us758j55ai.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AIRBUS-pm_38_711_711991-us758j55ai.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r183_airbus,AIRBUS,空中客车公司,183,Scope 3,,,10.605,2,AIRBUS-pm_38_711_711991-us758j55ai.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AIRBUS-pm_38_711_711991-us758j55ai.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r185_zhejianggeelyholdinggroup,ZHEJIANG GEELY HOLDING GROUP,浙江吉利控股集团有限公司,185,Scope 1,,,0.170646,38,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\世界500强10份\世界500强10份\Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r185_zhejianggeelyholdinggroup,ZHEJIANG GEELY HOLDING GROUP,浙江吉利控股集团有限公司,185,Scope 2,,,0.429291,38,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\世界500强10份\世界500强10份\Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r185_zhejianggeelyholdinggroup,ZHEJIANG GEELY HOLDING GROUP,浙江吉利控股集团有限公司,185,Scope 3,,,67.652981,38,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\世界500强10份\世界500强10份\Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r185_zhejianggeelyholdinggroup,ZHEJIANG GEELY HOLDING GROUP,浙江吉利控股集团有限公司,185,Scope 3,,,67.652981,38,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\世界500强10份\世界500强10份\Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r189_itaúunibancoholding,ITAÚ UNIBANCO HOLDING,伊塔乌联合银行控股公司,189,Scope 1,,,0.019405,117,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r189_itaúunibancoholding,ITAÚ UNIBANCO HOLDING,伊塔乌联合银行控股公司,189,Scope 2,,,0.021270999999999998,115,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r191_generalelectric,GENERAL ELECTRIC,通用电气公司,191,Scope 1,,,0.39999999999999997,35,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r191_generalelectric,GENERAL ELECTRIC,通用电气公司,191,Scope 3,,,23.0,23,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r193_lockheedmartin,LOCKHEED MARTIN,洛克希德－马丁,193,Scope 1,,,0.294431,42,2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r193_lockheedmartin,LOCKHEED MARTIN,洛克希德－马丁,193,Scope 3,,,3e-06,42,2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r195_americanexpress,AMERICAN EXPRESS,美国运通公司,195,Scope 1,,,0.028952,67,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r195_americanexpress,AMERICAN EXPRESS,美国运通公司,195,Scope 2,Location-Based,,0.093687,67,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r198_wilmarinternational,WILMAR INTERNATIONAL,丰益国际,198,Scope 3,,,0.0001025,25,24_0151_wilmar_2024_sr-v7-27-may.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\24_0151_wilmar_2024_sr-v7-27-may.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r199_caterpillar,CATERPILLAR,卡特彼勒,199,Scope 1,,,0.7,64,CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r199_caterpillar,CATERPILLAR,卡特彼勒,199,Scope 2,Location-Based,,0.77,64,CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r199_caterpillar,CATERPILLAR,卡特彼勒,199,Scope 2,Market-Based,,0.69,64,CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r199_caterpillar,CATERPILLAR,卡特彼勒,199,Scope 3,,,64.0,67,CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r201_koreaelectricpower,KOREA ELECTRIC POWER,韩国电力公司,201,Scope 1,,,37.14206,59,(KEPCO)2024SustainabilityReport_Eng.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\(KEPCO)2024SustainabilityReport_Eng.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r202_metlife,METLIFE,美国大都会集团,202,Scope 1,,,0.010610999999999999,105,metlife_sustainability_report_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\metlife_sustainability_report_2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r202_metlife,METLIFE,美国大都会集团,202,Scope 2,Location-Based,,1e-06,105,metlife_sustainability_report_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\metlife_sustainability_report_2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,Scope 1,,,0.0145702,45,2024-CHINA VANKE-sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-CHINA VANKE-sustainability-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,Scope 2,Market-Based,,0.26132683,45,2024-CHINA VANKE-sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-CHINA VANKE-sustainability-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,Scope 3,,,0.002022,50,2024-CHINA VANKE-sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-CHINA VANKE-sustainability-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r224_zurichinsurancegroup,ZURICH INSURANCE GROUP,苏黎世保险集团,224,Scope 3,,,1.8e-05,65,ZURICH INSURANCE GROUP sustainability-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\ZURICH INSURANCE GROUP sustainability-report-2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r230_bungeglobal,BUNGE GLOBAL,邦吉公司,230,Scope 1,,,136.679303,24,2025-Bunge-Global-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2025-Bunge-Global-Sustainability-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r230_bungeglobal,BUNGE GLOBAL,邦吉公司,230,Scope 2,,,1.665988,24,2025-Bunge-Global-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2025-Bunge-Global-Sustainability-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r231_anheuserbuschinbev,ANHEUSER-BUSCH INBEV,百威英博,231,Scope 3,,,4.64e-06,75,20224-ANHEUSER-BUSCH INBEV-sustainability-report,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\20224-ANHEUSER-BUSCH INBEV-sustainability-report,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r234_panasonicholdings,PANASONIC HOLDINGS,松下控股公司,234,Scope 1,,,0.224,88,2025_Sustainability Date Book PANASONIC HOLDINGS.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2025_Sustainability Date Book PANASONIC HOLDINGS.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r235_conocophillips,CONOCOPHILLIPS,康菲石油公司,235,Scope 1,,,17.7,85,2024-sustainability-report CONOCOPHILLIPS.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-sustainability-report CONOCOPHILLIPS.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r235_conocophillips,CONOCOPHILLIPS,康菲石油公司,235,Scope 2,Market-Based,,0.93,85,2024-sustainability-report CONOCOPHILLIPS.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-sustainability-report CONOCOPHILLIPS.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r237_deltaairlines,DELTA AIR LINES,达美航空,237,Scope 1,,,37.284766,57,delta-difference-2024-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\delta-difference-2024-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r237_deltaairlines,DELTA AIR LINES,达美航空,237,Scope 3,,,23.119882,57,delta-difference-2024-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\delta-difference-2024-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r241_tdsynnex公司,TD Synnex,TD Synnex,241,Scope 2,,,2e-06,67,tdsynnex-fy2024-ccr-ada.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\tdsynnex-fy2024-ccr-ada.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r252_bancobradesco,BANCO BRADESCO,巴西布拉德斯科银行,252,Scope 1,,,0.019631,155,2024  BANCO BRADESCO ESG Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024  BANCO BRADESCO ESG Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r252_bancobradesco,BANCO BRADESCO,巴西布拉德斯科银行,252,Scope 2,Market-Based,,0.002019,47,2024  BANCO BRADESCO ESG Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024  BANCO BRADESCO ESG Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r255_chartercommunications,CHARTER COMMUNICATIONS,特许通讯公司,255,Scope 1,,,0.431504,22,2023 CHARTER COMMUNICATIONS esg-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2023 CHARTER COMMUNICATIONS esg-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r255_chartercommunications,CHARTER COMMUNICATIONS,特许通讯公司,255,Scope 3,,,0.957348,22,2023 CHARTER COMMUNICATIONS esg-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2023 CHARTER COMMUNICATIONS esg-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r260_newyorklifeinsurance,NEW YORK LIFE INSURANCE,美国纽约人寿保险公司,260,Scope 1,,,0.009434999999999999,54,2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r260_newyorklifeinsurance,NEW YORK LIFE INSURANCE,美国纽约人寿保险公司,260,Scope 2,Market-Based,,0.095548,54,2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r260_newyorklifeinsurance,NEW YORK LIFE INSURANCE,美国纽约人寿保险公司,260,Scope 3,,,0.028430999999999998,54,2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r261_intel,INTEL,英特尔公司,261,Scope 1,,,13.853,36,INTEL CSR-2024-25-Full-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\INTEL CSR-2024-25-Full-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r261_intel,INTEL,英特尔公司,261,Scope 2,Location-Based,,3.179,36,INTEL CSR-2024-25-Full-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\INTEL CSR-2024-25-Full-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r262_tjx公司,TJX,TJX,262,Scope 1,,,0.143258,68,tjx-2025-global-corporate-responsibility-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\tjx-2025-global-corporate-responsibility-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r262_tjx公司,TJX,TJX,262,Scope 3,,,0.0126,68,tjx-2025-global-corporate-responsibility-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\tjx-2025-global-corporate-responsibility-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r263_novartis,NOVARTIS,诺华公司,263,Scope 2,Market-Based,,0.001,28,novartis-integrated-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\novartis-integrated-report-2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r264_riotintogroup,RIO TINTO GROUP,力拓集团,264,Scope 3,,,574.6,60,2024-RIO TINTO GROUP-annual-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-RIO TINTO GROUP-annual-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r266_prudentialfinancial,PRUDENTIAL FINANCIAL,保德信金融集团,266,Scope 3,,,0.25554099999999996,46,Prudential-s-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Prudential-s-2024-Sustainability-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r268_bhpgroup,BHP GROUP,必和必拓集团,268,Scope 3,,,377.6,51,250819_bhpannualreport2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\250819_bhpannualreport2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r269_hp,HP,惠普公司,269,Scope 1,,,0.0484,160,2024_HP_sustainability_report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024_HP_sustainability_report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r270_unitedairlinesholdings,UNITED AIRLINES HOLDINGS,联合航空控股公司,270,Scope 1,,,38.520027,100,2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r270_unitedairlinesholdings,UNITED AIRLINES HOLDINGS,联合航空控股公司,270,Scope 3,,,13.585206999999999,101,2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r271_tatamotors,TATA MOTORS,印度塔塔汽车公司,271,Scope 1,,,0.070746,16,tata-motor-IAR-2024-25.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\tata-motor-IAR-2024-25.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
