review_priority,evidence_strength,match_status,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_en,industry_section_zh,series_id,series_name_en,series_name_zh,core_whitelist,whitelist_gate,category_en,category_zh,role_en,role_zh,principle_en,principle_zh,language_policy_en,language_policy_zh,evidence_gate,matched_aliases,evidence_count,pages,source_files,sample_confidence,sample_review_status,sample_snippet_en,sample_snippet_zh
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r353_woolworthsgroup,353,WOOLWORTHS GROUP,伍尔沃斯集团,F,Wholesale and Retail Trade,批发和零售业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,no_explicit_whitelisted_series_name_in_page_text,,1,22,2025_WOOLWORTHS GROUP_Sustainability_Report_Interactive_SPREADS.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ntial shifts in policy and behaviour, means there’s a wide range of possible scenarios and outcomes. Therefore, should the information available in relation to these issues change over time, the Group may review and adjust its targets. 1 In 2025_WOOLWORTHS GROUP_Sustainability_Report_…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ntial shifts in policy and behaviour, means there’s a wide range of possible scenarios and outcomes. Therefore, should the information available in relation to these issues change over time, the Group may review and adjust its targets. 1 In 2025_WOOLWORTHS GROUP_Sustainability_Report_…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r353_woolworthsgroup,353,WOOLWORTHS GROUP,伍尔沃斯集团,F,Wholesale and Retail Trade,批发和零售业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,no_explicit_whitelisted_series_name_in_page_text,,1,22,2025_WOOLWORTHS GROUP_Sustainability_Report_Interactive_SPREADS.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ntial shifts in policy and behaviour, means there’s a wide range of possible scenarios and outcomes. Therefore, should the information available in relation to these issues change over time, the Group may review and adjust its targets. 1 In 2025_WOOLWORTHS GROUP_Sustainability_Report_…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ntial shifts in policy and behaviour, means there’s a wide range of possible scenarios and outcomes. Therefore, should the information available in relation to these issues change over time, the Group may review and adjust its targets. 1 In 2025_WOOLWORTHS GROUP_Sustainability_Report_…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r353_woolworthsgroup,353,WOOLWORTHS GROUP,伍尔沃斯集团,F,Wholesale and Retail Trade,批发和零售业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,no_explicit_whitelisted_series_name_in_page_text,,1,22,2025_WOOLWORTHS GROUP_Sustainability_Report_Interactive_SPREADS.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ntial shifts in policy and behaviour, means there’s a wide range of possible scenarios and outcomes. Therefore, should the information available in relation to these issues change over time, the Group may review and adjust its targets. 1 In 2025_WOOLWORTHS GROUP_Sustainability_Report_…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ntial shifts in policy and behaviour, means there’s a wide range of possible scenarios and outcomes. Therefore, should the information available in relation to these issues change over time, the Group may review and adjust its targets. 1 In 2025_WOOLWORTHS GROUP_Sustainability_Report_…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r356_thermofisherscientific,356,THERMO FISHER SCIENTIFIC,赛默飞世尔科技公司,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,no_explicit_whitelisted_series_name_in_page_text,,2,65,2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,medium,seed_batch_08,may be subject to revision due to data source restatements and updates to methodology. There may be differences in baseline and subsequent reporting year values due to changes in the business that require baseline adjustments conducted in a,may be subject to revision due to data source restatements and updates to methodology. There may be differences in baseline and subsequent reporting year val...
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r356_thermofisherscientific,356,THERMO FISHER SCIENTIFIC,赛默飞世尔科技公司,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,no_explicit_whitelisted_series_name_in_page_text,,2,65,2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,medium,seed_batch_08,may be subject to revision due to data source restatements and updates to methodology. There may be differences in baseline and subsequent reporting year values due to changes in the business that require baseline adjustments conducted in a,may be subject to revision due to data source restatements and updates to methodology. There may be differences in baseline and subsequent reporting year val...
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r356_thermofisherscientific,356,THERMO FISHER SCIENTIFIC,赛默飞世尔科技公司,C,Manufacturing,制造业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,no_explicit_whitelisted_series_name_in_page_text,,2,65,2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,medium,seed_batch_08,may be subject to revision due to data source restatements and updates to methodology. There may be differences in baseline and subsequent reporting year values due to changes in the business that require baseline adjustments conducted in a,may be subject to revision due to data source restatements and updates to methodology. There may be differences in baseline and subsequent reporting year val...
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r356_thermofisherscientific,356,THERMO FISHER SCIENTIFIC,赛默飞世尔科技公司,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,no_explicit_whitelisted_series_name_in_page_text,,2,65,2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,medium,seed_batch_08,may be subject to revision due to data source restatements and updates to methodology. There may be differences in baseline and subsequent reporting year values due to changes in the business that require baseline adjustments conducted in a,may be subject to revision due to data source restatements and updates to methodology. There may be differences in baseline and subsequent reporting year val...
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r357_magnainternational,357,MAGNA INTERNATIONAL,麦格纳国际,C,Manufacturing,制造业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,no_explicit_whitelisted_series_name_in_page_text,,1,99,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard in determining whether we are becoming more effcient by normalizing emissions on a per dollar of sales, per employee and per square footage basis. The raw data for Scope 1 & 2 emissions, together with intensity metrics are set out below. Ma 101227_magna_sustainabilityreport_fy2024_fin…","Structured standard tag: GHG Protocol; Standard role: Accounting standard in determining whether we are becoming more effcient by normalizing emissions on a per dollar of sales, per employee and per square footage basis. The raw data for Scope 1 & 2 emissions, together with intensity metrics are set out below. Ma 101227_magna_sustainabilityreport_fy2024_fin…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r359_massachusettsmutuallifeinsurance,359,MASSACHUSETTS MUTUAL LIFE INSURANCE,万通互惠理财公司,J,Finance,金融业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,no_explicit_whitelisted_series_name_in_page_text,,2,18,2024-MASSACHUSETTS MUTUAL LIFE INSURANCE-sustainabilityreport.pdf,medium,seed_batch_08,cilities and vehicles to track our energy consumption and carbon footprint. This approach allows us to regularly assess our performance against our targets and make necessary adjustments to stay on course. We calculate our GHG emissions in,cilities and vehicles to track our energy consumption and carbon footprint. This approach allows us to regularly assess our performance against our targets a...
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r367_canadianimperialbankofcommerce,367,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大帝国商业银行,J,Finance,金融业,ghg_land_sector_removals_standard,GHG Protocol Land Sector and Removals Standard,GHG Protocol 土地部门与碳移除标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Land emissions and removals accounting standard,土地排放与碳移除核算标准,"Quantify, report, and track land-sector emissions, CO2 removals, and related metrics.",量化、报告和跟踪土地部门排放、二氧化碳移除及相关指标。,Use land-sector/removals wording; do not translate removals into corporate Scope totals unless cited that way.,使用土地部门/移除口径；除非原文如此引用，不直接改写为企业 Scope 总量。,no_explicit_whitelisted_series_name_in_page_text,,2,100,CANADIAN IMPERIAL BANK OF COMMERCE-sustainability-report-2024-en.pdf,medium,seed_batch_08,(1) 2024 purchased carbon removals relate to reforestation projects that adhere to the AB32 Compliance; Climate Action Reserve voluntary market standard. (2) All Scope 3 emissions are calculated and disclosed using the following reporting s,(1) 2024 purchased carbon removals relate to reforestation projects that adhere to the AB32 Compliance; Climate Action Reserve voluntary market standard. (2)...
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r368_lyondellbasellindustries,368,LYONDELLBASELL INDUSTRIES,利安德巴塞尔工业公司,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,no_explicit_whitelisted_series_name_in_page_text,,1,3,2024-LYONDELLBASELL INDUSTRIES-sustainability-report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r368_lyondellbasellindustries,368,LYONDELLBASELL INDUSTRIES,利安德巴塞尔工业公司,C,Manufacturing,制造业,ghg_product_standard,GHG Protocol Product Life Cycle Accounting and Reporting Standard,GHG Protocol 产品生命周期核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Product life-cycle accounting standard,产品生命周期核算标准,Product-level life-cycle boundary; not a corporate Scope 1/2/3 total by itself.,产品层生命周期边界，本身不等同于企业 Scope 1/2/3 总量。,Use product life-cycle wording unless the source also cites corporate Scope accounting.,除非原文同时引用组织层 Scope 核算，否则使用产品生命周期口径。,no_explicit_whitelisted_series_name_in_page_text,,1,3,2024-LYONDELLBASELL INDUSTRIES-sustainability-report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r368_lyondellbasellindustries,368,LYONDELLBASELL INDUSTRIES,利安德巴塞尔工业公司,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,no_explicit_whitelisted_series_name_in_page_text,,1,3,2024-LYONDELLBASELL INDUSTRIES-sustainability-report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r368_lyondellbasellindustries,368,LYONDELLBASELL INDUSTRIES,利安德巴塞尔工业公司,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,no_explicit_whitelisted_series_name_in_page_text,,1,3,2024-LYONDELLBASELL INDUSTRIES-sustainability-report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r374_lufthansagroup,374,LUFTHANSA GROUP,汉莎集团,G,"Transport, Storage and Post",交通运输、仓储和邮政业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,no_explicit_whitelisted_series_name_in_page_text,,2,148,LH-AR-2024-e.pdf,medium,seed_batch_12,"transition risk: Credit quality of exposures by sector, emissions and residual maturity Delegated Regulation (EU) 2020/1818, Article 5, Paragraph 1, Article 6 and Article 8, Paragraph 1 ↗ ESRS E1 Climate change – The carbon footprint in ­a","transition risk: Credit quality of exposures by sector, emissions and residual maturity Delegated Regulation (EU) 2020/1818, Article 5, Paragraph 1, Article ..."
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r374_lufthansagroup,374,LUFTHANSA GROUP,汉莎集团,G,"Transport, Storage and Post",交通运输、仓储和邮政业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,no_explicit_whitelisted_series_name_in_page_text,,2,148,LH-AR-2024-e.pdf,medium,seed_batch_12,"transition risk: Credit quality of exposures by sector, emissions and residual maturity Delegated Regulation (EU) 2020/1818, Article 5, Paragraph 1, Article 6 and Article 8, Paragraph 1 ↗ ESRS E1 Climate change – The carbon footprint in ­a","transition risk: Credit quality of exposures by sector, emissions and residual maturity Delegated Regulation (EU) 2020/1818, Article 5, Paragraph 1, Article ..."
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r375_pegatron,375,PEGATRON,和硕,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,no_explicit_whitelisted_series_name_in_page_text,,1,35,和硕年度报告2023.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard 35 关於报告书 温室气体盘查 和硕集团之温室 oe Be a is 88 CEO 的话 查像依循GHG Protocol 指引、 FT Az RRRMRERSAENESR 排放像数法进行量化。 量平衡法。全球暖化湾势(GWP) AGRA A SE FR ISO 14064-1242 ALL Re Aa) A BD EF SZ 办法 , 执行，各类温室气体排放量之计算主要探用 若因特殊需求或其它考量, 则揉用其它合理计算方式如直接量浏法或质 比率引用自联合国政府问气候变化专门 和硕年度报告2023.pdf 能源管理 能源使用量 電力使用為和碩主要的溫室氣體排放來源…","Structured standard tag: GHG Protocol; Standard role: Accounting standard 35 关於报告书 温室气体盘查 和硕集团之温室 oe Be a is 88 CEO 的话 查像依循GHG Protocol 指引、 FT Az RRRMRERSAENESR 排放像数法进行量化。 量平衡法。全球暖化湾势(GWP) AGRA A SE FR ISO 14064-1242 ALL Re Aa) A BD EF SZ 办法 , 执行，各类温室气体排放量之计算主要探用 若因特殊需求或其它考量, 则揉用其它合理计算方式如直接量浏法或质 比率引用自联合国政府问气候变化专门 和硕年度报告2023.pdf 能源管理 能源使用量 電力使用為和碩主要的溫室氣體排放來源…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r375_pegatron,375,PEGATRON,和硕,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,no_explicit_whitelisted_series_name_in_page_text,,1,35,和硕年度报告2023.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard 35 关於报告书 温室气体盘查 和硕集团之温室 oe Be a is 88 CEO 的话 查像依循GHG Protocol 指引、 FT Az RRRMRERSAENESR 排放像数法进行量化。 量平衡法。全球暖化湾势(GWP) AGRA A SE FR ISO 14064-1242 ALL Re Aa) A BD EF SZ 办法 , 执行，各类温室气体排放量之计算主要探用 若因特殊需求或其它考量, 则揉用其它合理计算方式如直接量浏法或质 比率引用自联合国政府问气候变化专门 和硕年度报告2023.pdf 能源管理 能源使用量 電力使用為和碩主要的溫室氣體排放來源…","Structured standard tag: GHG Protocol; Standard role: Accounting standard 35 关於报告书 温室气体盘查 和硕集团之温室 oe Be a is 88 CEO 的话 查像依循GHG Protocol 指引、 FT Az RRRMRERSAENESR 排放像数法进行量化。 量平衡法。全球暖化湾势(GWP) AGRA A SE FR ISO 14064-1242 ALL Re Aa) A BD EF SZ 办法 , 执行，各类温室气体排放量之计算主要探用 若因特殊需求或其它考量, 则揉用其它合理计算方式如直接量浏法或质 比率引用自联合国政府问气候变化专门 和硕年度报告2023.pdf 能源管理 能源使用量 電力使用為和碩主要的溫室氣體排放來源…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r376_abbottlaboratories,376,ABBOTT LABORATORIES,雅培公司,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,no_explicit_whitelisted_series_name_in_page_text,,2,30,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,medium,seed_batch_14,"to projects • Business and manufacturing site-specific carbon reduction goals7 Actions to achieve our targets are driven by our energy policy, practices, and strategic plan. For more information, see Page 71. Scope 3 emissions are estimated","to projects • Business and manufacturing site-specific carbon reduction goals7 Actions to achieve our targets are driven by our energy policy, practices, and..."
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r386_inditex公司,386,Inditex,Inditex,F,Wholesale and Retail Trade,批发和零售业,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,Scope 3 categories are GHG-specific and only shown when the source uses that wording.,Scope 3 类别是 GHG 特有口径，仅在原文如此使用时展示。,no_explicit_whitelisted_series_name_in_page_text,,1,62,INDITEX Sustainability report2024.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard sources of GHG emissions, in both our own operations and the value chain, in accordance with the guidelines of the Intergovernmental Panel on Climate Change (IPCC – Guidelines for National Greenhouse Gas Inventories, 2006) and the World Res INDITEX Sustainability report2024.pdf Toward…","Structured standard tag: GHG Protocol; Standard role: Accounting standard sources of GHG emissions, in both our own operations and the value chain, in accordance with the guidelines of the Intergovernmental Panel on Climate Change (IPCC – Guidelines for National Greenhouse Gas Inventories, 2006) and the World Res INDITEX Sustainability report2024.pdf Toward…"
P1_find_named_series_source,contextual_review_required,contextual_scope_inventory_mapping,r387_schneiderelectric,387,SCHNEIDER ELECTRIC,施耐德电气,C,Manufacturing,制造业,ghg_product_standard,GHG Protocol Product Life Cycle Accounting and Reporting Standard,GHG Protocol 产品生命周期核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Product life-cycle accounting standard,产品生命周期核算标准,Product-level life-cycle boundary; not a corporate Scope 1/2/3 total by itself.,产品层生命周期边界，本身不等同于企业 Scope 1/2/3 总量。,Use product life-cycle wording unless the source also cites corporate Scope accounting.,除非原文同时引用组织层 Scope 核算，否则使用产品生命周期口径。,no_explicit_whitelisted_series_name_in_page_text,,1,14,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard of the 6,000+ companies globally that have committed to reduce GHG emissions in alignment with prevailing climate science through and get their targets approved by the SBTi. The Group’s GHG footprint is calculated following the World Resour 2024-SCHNEIDER ELECTRIC-sustainability-repor…","Structured standard tag: GHG Protocol; Standard role: Accounting standard of the 6,000+ companies globally that have committed to reduce GHG emissions in alignment with prevailing climate science through and get their targets approved by the SBTi. The Group’s GHG footprint is calculated following the World Resour 2024-SCHNEIDER ELECTRIC-sustainability-repor…"
