company_id,company_name,world500_rank,industry_section_code,industry_section_name_zh,industry_section_name_en,missing_reason,missing_scope1,missing_scope2,missing_scope3,missing_year,missing_unit,missing_boundary,next_action
r334_caixaeconômicafederal,CAIXA ECONÔMICA FEDERAL,334,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r335_chs公司,CHS,335,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r339_hyundaimobis,HYUNDAI MOBIS,339,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r342_bristolmyerssquibb,BRISTOL-MYERS SQUIBB,342,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r344_continental,CONTINENTAL,344,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r345_raízen公司,Raízen,345,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,true,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r346_dow,DOW,346,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r348_loréal,L'ORÉAL,348,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r349_fomentoeconómicomexicano公司,Fomento Económico Mexicano,349,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r353_woolworthsgroup,WOOLWORTHS GROUP,353,F,批发和零售业,Wholesale and Retail Trade,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r356_thermofisherscientific,THERMO FISHER SCIENTIFIC,356,C,制造业,Manufacturing,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,true,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r357_magnainternational,MAGNA INTERNATIONAL,357,C,制造业,Manufacturing,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,false,false,false,false,false,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r358_omvgroup,OMV GROUP,358,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r359_massachusettsmutuallifeinsurance,MASSACHUSETTS MUTUAL LIFE INSURANCE,359,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r363_vale,VALE,363,B,采矿业,Mining,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r365_travelers公司,Travelers,365,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r366_warnerbrosdiscovery,WARNER BROS. DISCOVERY,366,R,文化、体育和娱乐业,"Culture, Sports and Entertainment",partial_strong_evidence_total_excluded_from_complete_scope123_ranking,true,true,false,false,false,false,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r367_canadianimperialbankofcommerce,CANADIAN IMPERIAL BANK OF COMMERCE,367,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r368_lyondellbasellindustries,LYONDELLBASELL INDUSTRIES,368,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r369_jsainsbury,J. SAINSBURY,369,F,批发和零售业,Wholesale and Retail Trade,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,true,true,false,false,false,false,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r375_pegatron,PEGATRON,375,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r376_abbottlaboratories,ABBOTT LABORATORIES,376,C,制造业,Manufacturing,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,true,true,false,false,false,false,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r379_日本kddi电信公司,KDDI,379,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r384_meituan,MEITUAN,384,F,批发和零售业,Wholesale and Retail Trade,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r386_inditex公司,Inditex,386,F,批发和零售业,Wholesale and Retail Trade,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r387_schneiderelectric,SCHNEIDER ELECTRIC,387,C,制造业,Manufacturing,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,true,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r388_northwesternmutual,NORTHWESTERN MUTUAL,388,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r391_西班牙acs集团,ACS Group,391,E,建筑业,Construction,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r395_pbfenergy公司,PBF Energy,395,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,false,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r396_standardchartered,STANDARD CHARTERED,396,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r397_xiaomi,XIAOMI,397,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r398_compassgroup,COMPASS GROUP,398,H,住宿和餐饮业,Accommodation and Catering,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,true,true,false,false,false,false,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r399_meijiyasudalifeinsurance,MEIJI YASUDA LIFE INSURANCE,399,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r400_gsk,GSK,400,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r401_suncorenergy,SUNCOR ENERGY,401,B,采矿业,Mining,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,true,false,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r403_ubertechnologies公司,Uber Technologies,403,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,false,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r406_suzukimotor,SUZUKI MOTOR,406,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r407_haiersmarthome,HAIER SMART HOME,407,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r409_laposte,LA POSTE,409,G,交通运输、仓储和邮政业,"Transport, Storage and Post",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r413_honeywellinternational,HONEYWELL INTERNATIONAL,413,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r415_sfholding,S.F. HOLDING,415,G,交通运输、仓储和邮政业,"Transport, Storage and Post",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r416_mitsubishielectric,MITSUBISHI ELECTRIC,416,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r418_chinadatang,CHINA DATANG,418,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r421_jardinematheson,JARDINE MATHESON,421,L,租赁和商务服务业,Leasing and Business Services,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,false,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r422_mondelezinternational,MONDELEZ INTERNATIONAL,422,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r423_daiwahouseindustry,DAIWA HOUSE INDUSTRY,423,E,建筑业,Construction,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r424_starbucks,STARBUCKS,424,H,住宿和餐饮业,Accommodation and Catering,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r425_olamgroup,OLAM GROUP,425,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r426_qualcomm,QUALCOMM,426,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r427_broadcom,BROADCOM,427,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,false,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r428_jfeholdings,JFE HOLDINGS,428,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r431_elo集团,ELO,431,F,批发和零售业,Wholesale and Retail Trade,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,false,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r433_mercadona公司,Mercadona,433,F,批发和零售业,Wholesale and Retail Trade,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r434_drhorton公司,D.R. Horton,434,E,建筑业,Construction,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,false,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r440_philipmorrisinternational,PHILIP MORRIS INTERNATIONAL,440,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r441_paccar,PACCAR,441,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r443_crh公司,CRH,443,C,制造业,Manufacturing,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,true,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r444_quantacomputer,QUANTA COMPUTER,444,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r445_salesforce,SALESFORCE,445,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r446_aiagroup,AIA GROUP,446,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r448_jabil,JABIL,448,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,449,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r450_sap公司,SAP,450,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",partial_strong_evidence_total_excluded_from_complete_scope123_ranking,true,true,false,false,false,false,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r451_crrcgroup,CRRC GROUP,451,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r453_lennar,LENNAR,453,E,建筑业,Construction,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r454_sompoholdings,SOMPO HOLDINGS,454,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r455_elililly,ELI LILLY,455,C,制造业,Manufacturing,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,true,true,false,false,false,false,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r456_koreagas,KOREA GAS,456,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r457_molinahealthcare公司,Molina Healthcare,457,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r459_cummins,CUMMINS,459,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r461_rabobankgroup,RABOBANK GROUP,461,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r462_aisin,AISIN,462,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r463_rajeshexports公司,Rajesh Exports,463,L,租赁和商务服务业,Leasing and Business Services,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r464_britishamericantobacco,BRITISH AMERICAN TOBACCO,464,C,制造业,Manufacturing,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,true,true,false,false,true,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r466_bankofnewyorkmellon,BANK OF NEW YORK MELLON,466,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r469_novonordisk,NOVO NORDISK,469,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r473_vtbbank,VTB BANK,473,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r474_mazdamotor,MAZDA MOTOR,474,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r477_truistfinancial公司,Truist Financial,477,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r478_siemensenergy,SIEMENS ENERGY,478,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r479_schlumberger,SCHLUMBERGER,479,B,采矿业,Mining,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r481_arrowelectronics,ARROW ELECTRONICS,481,F,批发和零售业,Wholesale and Retail Trade,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r482_jerónimomartins公司,Jerónimo Martins,482,F,批发和零售业,Wholesale and Retail Trade,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,false,true,false,false,false,false,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r484_commonwealthbankofaustralia,COMMONWEALTH BANK OF AUSTRALIA,484,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r485_centrica,CENTRICA,485,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r487_heineken,HEINEKEN,487,C,制造业,Manufacturing,partial_strong_evidence_total_excluded_from_complete_scope123_ranking,true,false,false,false,false,false,补齐缺失 Scope 或 Scope 2 方法后再入完整主榜
r489_3m公司,3M,489,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r491_apolloglobalmanagement,APOLLO GLOBAL MANAGEMENT,491,J,金融业,Finance,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r492_emiratesgroup,EMIRATES GROUP,492,G,交通运输、仓储和邮政业,"Transport, Storage and Post",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r493_vibraenergia公司,Vibra Energia,493,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r494_metro,METRO,494,F,批发和零售业,Wholesale and Retail Trade,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r495_subaru,SUBARU,495,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r498_瑞士abb集团,ABB,498,C,制造业,Manufacturing,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
r500_三星candt公司,Samsung C&T,500,E,建筑业,Construction,no_complete_scope123_total_in_current_published_graph,true,true,true,true,true,true,回到企业报告核证页或排放表逐项核验 Scope 1、selected Scope 2、Scope 3、年份、单位和边界
