priority,requirement_id,issue_id,company_id,company_name_en,company_name_zh,world500_rank,open_queue_rows,queue_files,queue_types,review_priorities,evidence_boundaries,acceptance_gate_en,safe_next_action_zh,safe_next_action_en,sample_source_files,sample_pages,sample_snippet_en
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r038_bankofamerica,BANK OF AMERICA,美国银行,38,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation | project_cost_signal_validation,P1_validate_timeline_and_cost_signals | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",2023_Volkswagen_Group_Sustainability_Report.pdf | totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf | Apple_Environmental_Progress_Report_2025.pdf | shell-annual-report-2024.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,56 | 56.0 | 18 | 86 | 86.0 | 103 | 4 | 12,"manufacturers can leverage alternative fuels, such as refuse-derived fuels, biomass or low-carbon hydrogen, as a replacement for conventional fossil fuels to reduce their Scope 1 emissions."
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r089_rosneftoil,ROSNEFT OIL,俄罗斯石油公司,89,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation,P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",FY2025-Walmart-ESG-Report.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf,31 | 32 | 34 | 4 | 12,"ried waste ▶ reused waste ▶ recycled waste ▶ reduction of waste generation Land Conservation and Waste Management, page 104 The volume of reused and recycled waste and the data on reduction of waste generation are not disclosed 19 Air pollu"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r169_lukoil,LUKOIL,卢克石油公司,169,4,assets/data/world500/workbench/world500_technology_company_evidence_backfill_queue.csv | assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,company_specific_technology_evidence_backfill | timeline_and_cost_signal_validation | project_cost_signal_validation,P0_backfill_company_specific_technology_evidence | P1_validate_timeline_and_cost_signals | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,100 | 104 | 4 | 12 | 13 | 19 | 68,"The project roadmap includes three workstreams, the results of which allow for the reduction of fuel, heat and electricity consumption and, consequently, GHG emissions (Scope 1 + Scope 2). • Workstream 1: upgrade/optimization of the operati"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r196_hitachi,HITACHI,日立,196,4,assets/data/world500/workbench/world500_technology_company_evidence_backfill_queue.csv | assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,company_specific_technology_evidence_backfill | timeline_and_cost_signal_validation | project_cost_signal_validation,P0_backfill_company_specific_technology_evidence | P1_validate_timeline_and_cost_signals | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | FY2025-Walmart-ESG-Report.pdf,100 | 104 | 4 | 12 | 31 | 32 | 34,Scope 2 Indirect emissions from production of electricity and heat purchased by the company Scope 3: Upstream Other indirect emissions not covered by Scope 1 and 2 (Emissions by other entities related to the company’s activities) Scope 1 Di
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation,P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",FY2025-Walmart-ESG-Report.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf,31 | 32 | 34 | 4 | 12,70% of refrigeration equipment in restaurants uses low GWP refrigerants. • A rainwater collecting system and a recycled water treatment system have been set up in the Biosphere Park III to help the McDonald's restaurant carry out kitchen wa
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r247_repsol,REPSOL,雷普索尔公司,247,4,assets/data/world500/workbench/world500_technology_company_evidence_backfill_queue.csv | assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,company_specific_technology_evidence_backfill | timeline_and_cost_signal_validation | project_cost_signal_validation,P0_backfill_company_specific_technology_evidence | P1_validate_timeline_and_cost_signals | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | 2023_Volkswagen_Group_Sustainability_Report.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,100 | 104 | 12 | 12.0 | 56 | 4,"Operational excellence and portfolio management Energy efficiency, process electrification, reducing direct emissions from current operations, and optimizing the Upstream portfolio to include fewer carbon-intensive assets are key to the dec"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r251_renault,RENAULT,雷诺,251,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,project_timeline_signal_validation | project_cost_signal_validation,P1_validate_project_timeline_signal | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",2025-integrated-sustainability-and-financial-report-FORD MOTOR.pdf | 2024-AT&T-sustainability-report.pdf | FY2025-Walmart-ESG-Report.pdf | 2023_Volkswagen_Group_Sustainability_Report.pdf | totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf,5 | 5.0 | 13 | 31 | 32 | 34 | 56 | 56.0 | 18 | 4 | 12,"SCOPE 3 DOWNSTREAM Ampere EUROPE’S LEADING EXPERT IN INTELLIGENT ELECTRIC VEHICLES The pure player in electric vehicles and software, Ampere is an independent entity set up by Renault Group to engineer, manufacture and market 100% electric"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r270_unitedairlinesholdings,UNITED AIRLINES HOLDINGS,联合航空控股公司,270,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation,P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | shell-annual-report-2024.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,86 | 86.0 | 103 | 4 | 12,This methodology captures the full lifecycle emissions of jet fuel usage and allows us to chart both Scope 1 and associated Scope 3 emissions reductions from the replacement of conventional jet fuel with SAF.
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r271_tatamotors,TATA MOTORS,印度塔塔汽车公司,271,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation,P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",FY2025-Walmart-ESG-Report.pdf | Apple_Environmental_Progress_Report_2025.pdf | 2023_Volkswagen_Group_Sustainability_Report.pdf,31 | 32 | 34 | 12 | 12.0 | 56,"ply chain and product in-use emissions to net zero, we must: • Electrify our products to reduce direct product emissions to zero • Work with our value chain to decarbonise the supply of key materials and increased use of recycled-content ma"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r275_idemitsukosan,IDEMITSU KOSAN,日本出光兴产株式会社,275,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation,P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",FY2025-Walmart-ESG-Report.pdf | Apple_Environmental_Progress_Report_2025.pdf | shell-annual-report-2024.pdf,31 | 32 | 34 | 86 | 86.0 | 103,pact on social and environmental issues  Materiality (key challenge) identification process Materiality KPI and Monitoring Indicators Major Related SDGs Category Achievements in FY2024 Target 1. Contribute to carbon neutrality / circular
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r283_intesasanpaolo,INTESA SANPAOLO,意大利联合圣保罗银行,283,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation | project_cost_signal_validation,P1_validate_timeline_and_cost_signals | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",2024-saudi-aramco-sustainability-report-full-en.pdf | FY2025-Walmart-ESG-Report.pdf | Apple_Environmental_Progress_Report_2025.pdf,13 | 19 | 68 | 31 | 32 | 34 | 4 | 12,Methane emissions account for nearly half of the sector’s current scope 1 and 2 emissions.
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r319_worldkinect公司,World Kinect,World Kinect,319,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation,P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | 2023_Volkswagen_Group_Sustainability_Report.pdf,12 | 12.0 | 56 | 100 | 104,Sources of Scope 2 Emissions: • Purchased Electricity • Purchased Heating / Cooling • Purchased Steam • Carbon Reduction Strategy • Carbon Compliance Services • Energy Efficiency Audits • Carbon Footprint Reporting • Renewable Electricity S
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r348_loréal,L'ORÉAL,欧莱雅,348,4,assets/data/world500/workbench/world500_technology_company_evidence_backfill_queue.csv | assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,company_specific_technology_evidence_backfill | timeline_and_cost_signal_validation,P0_backfill_company_specific_technology_evidence | P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | FY2025-Walmart-ESG-Report.pdf,4 | 12 | 100 | 104 | 31 | 32 | 34,lts Transforming our business 97% renewable energy for our operated sites. (E xcluding safety and security installations.) 53% of the water used in our industrial processes came from recycled and reused water.
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r391_西班牙acs集团,ACS Group,西班牙ACS,391,4,assets/data/world500/workbench/world500_technology_company_evidence_backfill_queue.csv | assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,company_specific_technology_evidence_backfill | timeline_and_cost_signal_validation,P0_backfill_company_specific_technology_evidence | P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | shell-annual-report-2024.pdf,4 | 12 | 100 | 104 | 86 | 86.0 | 103,"Scope 1 GHG emissions Scope 1 emissions are calculated by recording and consolidating all the material fuel (diesel/biodiesel, gasoline/biogasoline, LPG, LNG and natural gas) that is consumed under the operational control of the ACS Group,"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r427_broadcom,BROADCOM,博通公司,427,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation,P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | 2023_Volkswagen_Group_Sustainability_Report.pdf,12 | 12.0 | 56 | 100 | 104,"ycled water for flushing and landscaping, which have led to 75.56% water savings compared to the LEED baseline 90% of electricity consumed is renewable energy Energy efficiency measures, including heat recovery wheels, precision air conditi"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r443_crh公司,CRH,CRH,443,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation,P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",FY2025-Walmart-ESG-Report.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf,31 | 32 | 34 | 4 | 12,ormance Report Sustainable Leadership Sustainable Solutions Water Circularity Decarbonization Sustainable Foundations Natural World People & Communities Responsible Business Sustainable Performance 43 Decarbonization Progressing on Our Net-
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,449,4,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation | project_cost_signal_validation,P1_validate_timeline_and_cost_signals | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf,4 | 12 | 13 | 19 | 68 | 100 | 104,"ly coal retirement without relevant replacement, the grid not being ready for 100% renewables and consumer energy resources not adequately integrated into the grid."
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r484_commonwealthbankofaustralia,COMMONWEALTH BANK OF AUSTRALIA,澳洲联邦银行,484,4,assets/data/world500/workbench/world500_technology_company_evidence_backfill_queue.csv | assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,company_specific_technology_evidence_backfill | timeline_and_cost_signal_validation,P0_backfill_company_specific_technology_evidence | P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf,4 | 12 | 100 | 104 | 13 | 19 | 68,"In Australia, reductions in emissions in the oil and gas sector are assumed to be supported by the Federal Government’s Safeguard Mechanism, which incentivises solutions to minimise Scope 1 emissions, including through carbon capture use an"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r031_samsungelectronics,SAMSUNG ELECTRONICS,三星电子,31,3,assets/data/world500/workbench/world500_technology_company_evidence_backfill_queue.csv | assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,company_specific_technology_evidence_backfill | timeline_and_cost_signal_validation,P0_backfill_company_specific_technology_evidence | P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | FY2025-Walmart-ESG-Report.pdf,100 | 104 | 31 | 32 | 34,"S918) Value Chain Carbon Reduction The DX Division is striving to reduce value chain carbon emissions from a product life cycle perspective including material procurement, production, transportation, usage, disposal, and recycling as well a"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r036_fordmotor,FORD MOTOR,福特汽车公司,36,3,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation | project_cost_signal_validation,P1_validate_timeline_and_cost_signals | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",FY2025-Walmart-ESG-Report.pdf | 2025-integrated-sustainability-and-financial-report-FORD MOTOR.pdf | 2024-AT&T-sustainability-report.pdf,31 | 32 | 34 | 5 | 5.0 | 13,Fundamentals Sustainability at Ford Products and Services Environment Social Governance Sustainability Statement Data Appendices Financial | Products and Services | Climate | Circular Economy | Water | Human Rights | Product Safety | Hum...
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r052_phillips66公司,Phillips 66,Phillips 66,52,3,assets/data/world500/workbench/world500_technology_company_evidence_backfill_queue.csv | assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,company_specific_technology_evidence_backfill | timeline_and_cost_signal_validation,P0_backfill_company_specific_technology_evidence | P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,100 | 104 | 13 | 19 | 68,"This includes 6,847 metric tons of methane emissions excluded in the GHGRP but accounted for in our company Scope 1 and 2 GHG emissions to represent methane more holistically."
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r061_valeroenergy,VALERO ENERGY,瓦莱罗能源公司,61,3,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation | project_cost_signal_validation,P1_validate_timeline_and_cost_signals | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | shell-annual-report-2024.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,86 | 86.0 | 103 | 4 | 12,"For instance, combustion of biofuels is not part of the accounting of Scope 3, Category 11 in the GHG Protocol."
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,3,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation | project_cost_signal_validation,P1_validate_timeline_and_cost_signals | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,100 | 104 | 13 | 19 | 68,"We also apply additional renewable energy certificates to our Scope 3 emissions to reduce emissions associated with fuel- and energy-related activities, customer use of our consumer hardware, including Meta Quest headsets, and employees wor"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r068_verizoncommunications,VERIZON COMMUNICATIONS,威瑞森电信,68,3,assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,timeline_and_cost_signal_validation | project_cost_signal_validation,P1_validate_timeline_and_cost_signals | P1_validate_project_cost_signal,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | 2023_Volkswagen_Group_Sustainability_Report.pdf,12 | 12.0 | 56 | 100 | 104,"We are reducing operational (scope 1 and 2) emissions by phasing out use of fossil fuels in our buildings and fleet, improving energy efficiency across our networks and facilities and transitioning to renewable energy."
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r082_allianz,ALLIANZ,安联保险集团,82,3,assets/data/world500/workbench/world500_technology_company_evidence_backfill_queue.csv | assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,company_specific_technology_evidence_backfill | timeline_and_cost_signal_validation,P0_backfill_company_specific_technology_evidence | P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | 2025-integrated-sustainability-and-financial-report-FORD MOTOR.pdf | 2024-AT&T-sustainability-report.pdf,100 | 104 | 5 | 5.0 | 13,"For cars with combustion engines, CO₂ emissions data (Scope 1) of the vehicle is used, while for electric vehicles, the electricity consumption of the vehicle is multiplied by the electricity emission factor for the country to calculate the"
P1,R4_TECHNOLOGY_PATH_AXIS,technology_path_axis,r101_eon,E.ON,意昂集团,101,3,assets/data/world500/workbench/world500_technology_company_evidence_backfill_queue.csv | assets/data/world500/workbench/world500_technology_timeline_validation_queue.csv | assets/data/world500/workbench/world500_technology_cost_validation_queue.csv,company_specific_technology_evidence_backfill | timeline_and_cost_signal_validation,P0_backfill_company_specific_technology_evidence | P1_validate_timeline_and_cost_signals,disclosure_keyword_signal_not_project_cost_or_verified_abatement,"Technology-company relationships need company-specific project, timeline, cost/investment, or abatement evidence before being treated as validated technology-path evidence.",把关键词信号升级到公司级项目证据，补时间节点和成本/投资证据边界。,"Backfill company-specific project evidence, timeline milestone, cost/investment, or abatement evidence before treating the company-technology edge as validated.",Apple_Environmental_Progress_Report_2025.pdf | 2023_Volkswagen_Group_Sustainability_Report.pdf,100 | 104 | 12 | 12.0 | 56,"upport our customers in switching from gas to green, energy-efficient solutions like heat pumps as well as solar and PV systems. We are also expanding our range of green energy contracts for our customers in order to reduce Scope 3 emission"
