company_id,company_name_en,company_name_zh,rank,world500_rank,industry_section_code,scope3_category_code,scope3_category_en,scope3_category_zh,category_status,reported_value_mtco2e,candidate_count_for_category,verification_status,source_file,source_path,page,snippet_or_recognition_basis,snippet_en,recognition_basis,acceptance_status,recommended_action,reviewer_category_status,reviewer_reported_value_mtco2e,reviewer_note
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,206,K,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r207_hca医疗保健公司,HCA Healthcare,HCA 医疗保健,207,207,S,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,208,J,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r209_lg电子,LG Electronics,LG电子,209,209,C,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r210_unilever,UNILEVER,联合利华,210,210,C,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r211_accenture,ACCENTURE,埃森哲,211,211,I,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
r212_barclays,BARCLAYS,巴克莱,212,212,J,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,not_assessed,"Screen the source report for this Scope 3 category and mark reported_value, reported_no_value, not_relevant, not_disclosed, or not_assessed.",,,
