company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_zh,enterprise_use_tier_code,readiness_status,readiness_status_zh,readiness_score,readiness_score_max,missing_requirement_count,missing_requirement_keys,missing_requirement_zh,direct_scope_count,direct_scope_set,scope_candidate_count,scope3_candidate_count,scope3_category_count,scope3_category_codes,standards_count,method_rows_count,evidence_ledger_count,evidence_ledger_count_raw,traceable_evidence_row_count,accepted_traceable_evidence_count,formal_traceable_evidence_count,candidate_traceable_evidence_count,missing_source_file_row_count,missing_evidence_page_row_count,missing_snippet_row_count,source_attribution_mismatch_count,source_traceability_status,source_traceability_status_zh,matched_source_file,recommended_source_file,page_count,report_match_status,review_queue_issue_type,has_matched_report,has_standard_evidence,has_method_evidence,has_data_source_or_quality,has_industry_mapping,has_source_traceability,has_direct_scope_1_2_3,has_scope2_dual_method,has_scope3_15_category_layer,has_emission_factor_application,has_gwp_version_fact,has_energy_consumption_fact,has_economic_instrument_fact,has_target_progress_chain
r294_bankofmontreal,294,BANK OF MONTREAL,蒙特利尔银行,J,金融业,A,candidate_or_partial,候选或部分满足,8,14,6,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,2,Scope 2|Scope 3,0,1,6,1|2|3|6|7|15,5,53,61,61,61,61,60,1,0,0,0,0,complete,完整溯源,BMO_2024_SCR_EN_interactive.pdf,,120,matched_manual,,True,True,True,True,True,True,False,False,False,False,False,True,True,False
r295_zffriedrichshafen,295,ZF FRIEDRICHSHAFEN,采埃孚,C,制造业,A,candidate_or_partial,候选或部分满足,6,14,8,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有经济/成本侧工具事实；目标-基准-进度链完整,1,Scope 3,1,0,7,1|2|3|4|6|7|9,3,20,25,25,25,25,24,1,0,0,0,0,complete,完整溯源,ZF_AnnualReport24.pdf,,189,matched_manual,,True,True,True,False,True,True,False,False,False,False,False,True,False,False
r296_kb金融集团,296,KB金融集团,KB金融集团,J,金融业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r297_sanofi,297,SANOFI,赛诺菲,C,制造业,A,candidate_or_partial,候选或部分满足,11,14,3,has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,3,Scope 1|Scope 2|Scope 3,0,0,9,1|2|3|4|5|6|7|9|15,4,57,65,65,65,65,65,0,0,0,0,0,complete,完整溯源,SANOFI-sustainability-statement-2024--ESG-Report-.pdf,,162,matched_auto_high,,True,True,True,True,True,True,True,True,False,False,True,True,True,False
r298_marubeni,298,MARUBENI,丸红株式会社,L,租赁和商务服务业,C,candidate_or_partial,候选或部分满足,7,14,7,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,0,1,3,1|4|15,3,13,17,17,17,17,16,1,0,0,0,0,complete,完整溯源,MARUBENI-sustainability-2024_en_all.pdf,,204,matched_auto_high,,True,True,True,True,True,True,False,False,False,False,False,False,True,False
r299_oracle,299,ORACLE,甲骨文公司,C,制造业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,制造业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,金融业,A,candidate_or_partial,候选或部分满足,9,14,5,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,1,Scope 3,0,0,4,1|5|6|15,6,28,35,35,35,35,35,0,0,0,0,0,complete,完整溯源,2024-SWISS RE-sustainability-report-en.pdf,,123,matched_auto_high,,True,True,True,True,True,True,False,False,False,False,True,True,True,False
r302_chubb,302,CHUBB,安达保险公司,J,金融业,C,evidence_graph_only,仅事实图谱/证据层,7,14,7,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,0,0,1,6,3,5,8,8,8,8,8,0,0,0,0,0,complete,完整溯源,Chubb-2024-Sustainability-Report.pdf,,19,matched_auto_high,,True,True,True,True,True,True,False,False,False,False,False,False,True,False
r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,交通运输、仓储和邮政业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,金融业,A,source_gap,源文件缺口,4,14,10,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_energy_consumption_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有能耗事实；目标-基准-进度链完整,3,Scope 1|Scope 2|Scope 3,0,0,0,,0,0,0,3,0,0,0,0,3,0,0,0,source_attribution_mismatch,证据来源归属不匹配,,,0,unmatched,report_unmatched,False,False,False,False,True,False,True,False,False,False,True,False,True,False
r305_denso,305,DENSO,电装公司,C,制造业,C,evidence_graph_only,仅事实图谱/证据层,7,14,7,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,0,,0,0,1,11,2,6,8,8,8,8,8,0,0,0,0,0,complete,完整溯源,DENSO-annual-report-doc-2024-printing-en.pdf,,122,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,True,True,False
r306_hdfc银行,306,HDFC银行,HDFC银行,J,金融业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,制造业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r308_veoliaenvironnement,308,VEOLIA ENVIRONNEMENT,法国威立雅环境集团,I,电力、热力、燃气及水生产和供应业,C,evidence_graph_only,仅事实图谱/证据层,6,14,8,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,3,1,4,4,4,4,4,0,0,0,0,0,complete,完整溯源,veolia-2024-esg-report.pdf,,31,matched_auto_medium,match_spotcheck,True,True,True,False,True,True,False,False,False,False,True,False,False,False
r309_chinastateshipbuilding,309,CHINA STATE SHIPBUILDING,中国船舶集团有限公司,C,制造业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r310_vodafonegroup,310,VODAFONE GROUP,沃达丰集团,I,信息传输、软件和信息技术服务业,A,candidate_or_partial,候选或部分满足,9,14,5,has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,3,Scope 1|Scope 2|Scope 3,0,0,0,,6,8,18,18,18,18,18,0,0,0,0,0,complete,完整溯源,Vodafone 2025 Annual Report.pdf,,248,matched_auto_high,,True,True,True,True,True,True,True,True,False,False,False,False,True,False
r311_plainsgpholdings公司,311,Plains GP Holdings,Plains GP Holdings,G,交通运输、仓储和邮政业,C,evidence_graph_only,仅事实图谱/证据层,5,14,9,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,3,1,4,4,4,4,4,0,0,0,0,0,complete,完整溯源,2023_plains_sustainability_report_v2-1.pdf,,22,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,False,False,False
r312_landesbankbadenwürttemberg,312,LANDESBANK BADEN-WÜRTTEMBERG,德国巴登-符腾堡州银行,J,金融业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r313_exor集团,313,EXOR,EXOR,J,金融业,A,candidate_or_partial,候选或部分满足,6,14,8,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,1,Scope 1,0,0,1,15,6,3,10,10,10,10,10,0,0,0,0,0,complete,完整溯源,EXOR GROUP Sustainability Report 2023.pdf,,50,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,False,True,False
r314_jingyegroup,314,JINGYE GROUP,敬业集团有限公司,C,制造业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r315_unicreditgroup,315,UNICREDIT GROUP,联合信贷集团,J,金融业,A,candidate_or_partial,候选或部分满足,10,14,4,has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,3,Scope 1|Scope 2|Scope 3,0,0,6,1|3|4|9|11|15,5,36,45,45,45,45,45,0,0,0,0,0,complete,完整溯源,2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,,1102,matched_auto_high,,True,True,True,True,True,True,True,True,False,False,False,True,True,False
r316_energiebadenwürttemberg,316,ENERGIE BADEN-WÜRTTEMBERG,巴登-符腾堡州能源公司,I,电力、热力、燃气及水生产和供应业,A,source_gap,源文件缺口,3,14,11,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,1,Scope 3,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,source_attribution_mismatch,证据来源归属不匹配,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,True,True,False
r317_tokyoelectricpower,317,TOKYO ELECTRIC POWER,东京电力公司,I,电力、热力、燃气及水生产和供应业,A,candidate_or_partial,候选或部分满足,8,14,6,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,2,Scope 1|Scope 2,1,0,0,,5,7,15,15,15,15,14,1,0,0,0,0,complete,完整溯源,TOKYO ELECTRIC POWER TP2024_en_web_print.pdf,,111,matched_auto_high,,True,True,True,True,True,True,False,False,False,False,False,True,True,False
r318_sumitomo,318,SUMITOMO,住友商事,L,租赁和商务服务业,C,evidence_graph_only,仅事实图谱/证据层,4,14,10,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,1,0,1,1,1,1,1,0,0,0,0,0,complete,完整溯源,2024_SUMITOMO_sustainability_report.pdf,,333,matched_auto_high,evidence_gap,True,True,False,False,True,True,False,False,False,False,False,False,False,False
r319_worldkinect公司,319,World Kinect,World Kinect,D,电力、热力、燃气及水生产和供应业,C,evidence_graph_only,仅事实图谱/证据层,6,14,8,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,0,0,2,1|11,3,6,9,9,9,9,9,0,0,0,0,0,complete,完整溯源,WORLD KINECT——Sustainability_Report_Published_2022.pdf,,71,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,False,True,False
r320_orange公司,320,Orange,Orange,I,信息传输、软件和信息技术服务业,A,candidate_or_partial,候选或部分满足,4,14,10,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,1,Scope 3,0,0,0,,2,0,3,3,3,3,3,0,0,0,0,0,complete,完整溯源,ORANGE rapport annuel 2024-2025.pdf,,40,matched_auto_high,,True,True,False,False,True,True,False,False,False,False,False,False,False,False
r321_hd现代公司,321,HD现代公司,HD现代公司,D,电力、热力、燃气及水生产和供应业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r322_ingkagroup,322,INGKA GROUP,英格卡集团,F,批发和零售业,A,candidate_or_partial,候选或部分满足,7,14,7,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,2,Scope 2|Scope 3,0,0,5,1|6|9|11|15,4,36,42,42,42,42,42,0,0,0,0,0,complete,完整溯源,ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,,134,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,True,True,False
r323_anzgroupholdings,323,ANZ GROUP HOLDINGS,澳新银行集团,J,金融业,C,evidence_graph_only,仅事实图谱/证据层,5,14,9,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,0,0,0,,3,0,3,3,3,3,3,0,0,0,0,0,complete,完整溯源,anz-2024-esg-supplement.pdf,,77,matched_auto_medium,match_spotcheck,True,True,False,False,True,True,False,False,False,False,False,False,True,False
r324_americaninternationalgroup,324,AMERICAN INTERNATIONAL GROUP,美国国际集团,J,金融业,C,candidate_or_partial,候选或部分满足,7,14,7,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,3,1,3,1|13|15,6,15,25,25,25,25,21,4,0,0,0,0,complete,完整溯源,AMERICAN INTERNATIONAL GROUP-aig-sustainability-report-2024.pdf,,79,matched_auto_high,,True,True,True,True,True,True,False,False,False,False,False,False,True,False
r325_softbankgroup,325,SOFTBANK GROUP,软银集团,I,信息传输、软件和信息技术服务业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r326_sinomach,326,SINOMACH,中国机械工业集团有限公司,C,制造业,C,evidence_graph_only,仅事实图谱/证据层,5,14,9,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,0,0,0,,2,0,2,2,2,2,2,0,0,0,0,0,complete,完整溯源,中国机械工业集团有限公司社会责任报告 2024.pdf,,50,matched_auto_high,evidence_gap,True,True,False,False,True,True,False,False,False,False,False,False,True,False
