review_priority,recommended_action,accepted_edge,strict_named_series_ids,accepted_replacement_series_ids,company_id,company_name_en,company_name_zh,world500_rank,series_id,name_en,name_zh,match_status,source_file,page,page_window,document_match_pages,snippet_en,recognition_basis_en,recognition_basis_zh
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,ghg_scope2_guidance,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,American-Airlines-Sustainability-Report-2024.pdf,91,[91],[91],"2024, in accordance with the following standards and guidance developed by the World Resources Institute’s and World Business Council for Sustainable Development’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic and Scope 2 emissions, American has elected to present categories 3 and 4 of Scope 3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 e…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,pdf_explicit_series_citation,American-Airlines-Sustainability-Report-2024.pdf,81,"[80, 81, 82]",[91],"e World Resources Institute’s and World Business Council for Sustainable Development’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic and Scope 2 emissions, American has elected to present categories 3 and 4 of Scope 3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate V…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,pdf_explicit_series_citation,American-Airlines-Sustainability-Report-2024.pdf,91,[91],[91],"e World Resources Institute’s and World Business Council for Sustainable Development’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic and Scope 2 emissions, American has elected to present categories 3 and 4 of Scope 3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate V…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_standard,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,pdf_explicit_series_citation,American-Airlines-Sustainability-Report-2024.pdf,81,"[80, 81, 82]",[91],"3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents its emissions under the operational control approach, accounting for emissions from operations over which it has the full authority to introduce and implement its operating policies. IV. Use of estimates and estimation uncertainties American bases its estimat…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_standard,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,pdf_explicit_series_citation,American-Airlines-Sustainability-Report-2024.pdf,91,[91],[91],"3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents its emissions under the operational control approach, accounting for emissions from operations over which it has the full authority to introduce and implement its operating policies. IV. Use of estimates and estimation uncertainties American bases its estimat…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_calculation_guidance,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,American-Airlines-Sustainability-Report-2024.pdf,81,"[80, 81, 82]",[91],"pe 1, biogenic and Scope 2 emissions, American has elected to present categories 3 and 4 of Scope 3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents its emissions under the operational control approach, accounting for emissions from operations over which it has the full authority to introduce and implement it…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_calculation_guidance,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,American-Airlines-Sustainability-Report-2024.pdf,91,[91],[91],"pe 1, biogenic and Scope 2 emissions, American has elected to present categories 3 and 4 of Scope 3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents its emissions under the operational control approach, accounting for emissions from operations over which it has the full authority to introduce and implement it…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard,,r282_volvo,VOLVO,沃尔沃集团,282,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,volvo-group-annual-report-2024.pdf,152,"[151, 152, 153]","[158, 182]","h was considered a suitable average year during the process of updating targets initiated in 2020. Scope 1 and 2 emissions method and data collection Environmental impacts and greenhouse gas inventory are established according to the Greenhouse Gas Protocolʼs Corporate Accounting and Reporting Standard Revised Edition, which is a standardized framework for quantifying and reporting the seven greenhouse gases covered by the Kyoto Protocol GHG emissions in CO₂-equivalents (CO₂e). Scope 3.11 use phase emissions method and data collection The methodology for calculating emissions from use of sold products has been d…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_corporate_standard,,r282_volvo,VOLVO,沃尔沃集团,282,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,volvo-group-annual-report-2024.pdf,158,[158],[158],"h was considered a suitable average year during the process of updating targets initiated in 2020. Scope 1 and 2 emissions method and data collection Environmental impacts and greenhouse gas inventory are established according to the Greenhouse Gas Protocolʼs Corporate Accounting and Reporting Standard Revised Edition, which is a standardized framework for quantifying and reporting the seven greenhouse gases covered by the Kyoto Protocol GHG emissions in CO₂-equivalents (CO₂e). Scope 3.11 use phase emissions method and data collection The methodology for calculating emissions from use of sold products has been d…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,,,r282_volvo,VOLVO,沃尔沃集团,282,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,volvo-group-annual-report-2024.pdf,182,[182],[182],"The sustainability disclosures are prepared on a consolidated basis and the scope corresponds to the Groupʼs financial statements if nothing else is stated. Coverage of upstream and downstream value chain Climate The scope of the climate reporting is based on GHG protocol corporate standards. The inventory includes scope 1 and 2 and all 15 categories of scope 3. The disclosures about GHG emission includes individual reporting of scope 1, scope 2 and scope 3.11, which together make up over 95% of the total GHG emission inventory. Scope 3.1 is reported as an estimate, read more on page 156. Pollution The materiali…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_standard,r282_volvo,VOLVO,沃尔沃集团,282,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,pdf_explicit_series_citation,volvo-group-annual-report-2024.pdf,152,"[151, 152, 153]","[158, 182]","ns from use of sold products has been designed to meet the requirements provided in the relevant standards of the GHG Protocol; namely the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and Technical Guidance for Calculating Scope 3 Emissions, which include expected lifetime emissions from all applicable products sold in the reporting period. The target methodology and boundaries are following the SBTi Transport Science Based Target setting guidance and the target setting requirements and tools from the SBTi. The methodology is based on activi…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_standard,r282_volvo,VOLVO,沃尔沃集团,282,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,pdf_explicit_series_citation,volvo-group-annual-report-2024.pdf,158,[158],[158],"ns from use of sold products has been designed to meet the requirements provided in the relevant standards of the GHG Protocol; namely the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and Technical Guidance for Calculating Scope 3 Emissions, which include expected lifetime emissions from all applicable products sold in the reporting period. The target methodology and boundaries are following the SBTi Transport Science Based Target setting guidance and the target setting requirements and tools from the SBTi. The methodology is based on activi…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_calculation_guidance,r282_volvo,VOLVO,沃尔沃集团,282,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,volvo-group-annual-report-2024.pdf,152,"[151, 152, 153]","[158, 182]","ions method and data collection The methodology for calculating emissions from use of sold products has been designed to meet the requirements provided in the relevant standards of the GHG Protocol; namely the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and Technical Guidance for Calculating Scope 3 Emissions, which include expected lifetime emissions from all applicable products sold in the reporting period. The target methodology and boundaries are following the SBTi Transport Science Based Target setting guidance and the target setting r…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_calculation_guidance,r282_volvo,VOLVO,沃尔沃集团,282,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,volvo-group-annual-report-2024.pdf,158,[158],[158],"ions method and data collection The methodology for calculating emissions from use of sold products has been designed to meet the requirements provided in the relevant standards of the GHG Protocol; namely the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and Technical Guidance for Calculating Scope 3 Emissions, which include expected lifetime emissions from all applicable products sold in the reporting period. The target methodology and boundaries are following the SBTi Transport Science Based Target setting guidance and the target setting r…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_financial_industry_standard,,r283_intesasanpaolo,INTESA SANPAOLO,意大利联合圣保罗银行,283,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,pdf_explicit_series_citation,2024_INTESA SANPAOLO-Climate_Report.pdf,129,[129],[129],"n and steel production through BF-BOF (Blast Furnace-Basic Oxygen Furnace) and EAF (Electric Arc Furnace) methods are applied. 65 Scope 3 emissions for RRE captured for building owner’s (lessor) reporting emissions from the energy use of a tenant (lessee). 66 Partnership for Carbon Accounting Financials. ■ Oil & Gas: gCO2e/MJ ■ Power Generation: kgCO2e/MWh ■ Residential Real Estate: kgCO2e/m2 Note, that for Coal Mining Intesa Sanpaolo did not define a target based on emission intensity but adopted a policy to completely phase out within 2025. Counterparties’ emissions data are collected in accordance with PCAF66…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_financial_industry_standard,,r283_intesasanpaolo,INTESA SANPAOLO,意大利联合圣保罗银行,283,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,pdf_explicit_series_citation,2024_INTESA SANPAOLO-Climate_Report.pdf,130,[130],[130],"tive weight of each counterparty in the portfolio emission intensity is directly proportional to the revenue attributable to Intesa Sanpaolo. Revenue-adjusted exposure is calculated as an attribution factor multiplied by revenue. This approach is aligned with PCAF recommendations. Counterparties fully dedicated to renewable activities and project finance dedicated to “green” activities receive an emission intensity equal to zero in the computation of the overall portfolio emission curves. Data lag Regarding the reference period of data used for December 2024, exposures December 2024 and 2023 emissions are consid…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,,,r286_bayer,BAYER,拜耳集团,286,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,bayer-impact-report-2024.pdf,4,"[3, 4, 5]","[7, 18, 142]","emissions (Scope 2, market-based) from Bayer sites whose annual energy consumption exceeds 1.5 terajoules 5 In accordance with the criteria set out by the Science Based Targets initiative (SBTi), the following Scope 3 categories of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting & Reporting Standard are relevant for Bayer: (3.1) purchased goods and services, (3.2) capital goods, (3.3) fuel- and energy-related activities, (3.4) (upstream) transportation and distribution and (3.6) business travel. 6 Entire Scope 1, 2 & 3 emissions. Scope 3 includes all categories defined in the GHG Protocol.…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,,,r286_bayer,BAYER,拜耳集团,286,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,bayer-impact-report-2024.pdf,7,[7],[7],"emissions (Scope 2, market-based) from Bayer sites whose annual energy consumption exceeds 1.5 terajoules 5 In accordance with the criteria set out by the Science Based Targets initiative (SBTi), the following Scope 3 categories of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting & Reporting Standard are relevant for Bayer: (3.1) purchased goods and services, (3.2) capital goods, (3.3) fuel- and energy-related activities, (3.4) (upstream) transportation and distribution and (3.6) business travel. 6 Entire Scope 1, 2 & 3 emissions. Scope 3 includes all categories defined in the GHG Protocol.…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,,,r286_bayer,BAYER,拜耳集团,286,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,bayer-impact-report-2024.pdf,18,[18],[18],"emissions (Scope 2, market-based) from Bayer sites whose annual energy consumption exceeds 1.5 terajoules 5 In accordance with the criteria set out by the Science Based Targets initiative (SBTi), the following Scope 3 categories of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting & Reporting Standard are relevant for Bayer: (3.1) purchased goods and services, (3.2) capital goods, (3.3) fuel- and energy-related activities, (3.4) (upstream) transportation and distribution and (3.6) business travel. Target: Support 100 million smallholder farmers in LMICs Key figure: // Number of smallholder f…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,,,r286_bayer,BAYER,拜耳集团,286,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,bayer-impact-report-2024.pdf,142,[142],[142],"tool for recording, quantifying and reporting greenhouse gas emissions. Its standards cover all emissions along the value chain. Bayer aligns itself to the Corporate Standard for direct (Scope 1) and indirect (Scope 2) greenhouse gas emissions and also to the Corporate Value Chain Accounting and Reporting Standard (Scope 3), which covers further indirect emissions along the value chain. Dual reporting was introduced for indirect (Scope 2) emissions. Indirect emissions have to be reported using both the location-based and the market-based methods. The location-based method uses regional or national average emissi…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard,,r294_bankofmontreal,BANK OF MONTREAL,蒙特利尔银行,294,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,BMO_2024_SCR_EN_interactive.pdf,77,[77],[77],issions 1 2 3 Scope Category 1 - 14 We quantify and disclose GHG emissions from operational sources relevant to our business to inform and monitor the actions we are taking to reduce GHG emissions in our own operations and in our value chain. The GHG Protocol Corporate Accounting and Reporting Standard and Corporate Value Chain (Scope 3) Standard (collectively the GHG Protocol) provide guidance for companies in preparing their GHG emissions inventories. We have developed an operational GHG emissions quantification methodology based on this guidance that applies the GHG Protocol’s operational control approach. De…,"PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,,,r294_bankofmontreal,BANK OF MONTREAL,蒙特利尔银行,294,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,BMO_2024_SCR_EN_interactive.pdf,112,[112],[112],"ons the FRFI uses to measure its Scope 1 and Scope 2 GHG emissions, and the underlying reasons for these decisions. Disclose the reporting standard used by the FRFI to calculate and disclose GHG emissions. If the reporting standard used by the FRFI is not the GHG Protocol Corporate Standard, disclose how the reporting standard used by the FRFI is comparable. See pages 77-79 (Climate Reporting – Metrics and targets – Operational GHG emissions). GHG Reporting Methodology – Operational emissions b) ii) Disclose the FRFI’s Scope 3 absolute gross GHG emissions for the period.1 In preparing its Scope 3 GHG emissions d…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_financial_industry_standard,,r294_bankofmontreal,BANK OF MONTREAL,蒙特利尔银行,294,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,pdf_explicit_series_citation,BMO_2024_SCR_EN_interactive.pdf,80,[80],[80],"rting Financed emissions Climate Reporting | Metrics and targets Financed emissions are GHG emissions that, under applicable international standards, are attributable to financial institutions as a result of their lending and investment activities. We use the PCAF Global GHG Accounting and Reporting Standard Part A: Financed Emissions (Second Edition) (the PCAF Standard) to inform our calculation methodology. We quantify and disclose financed emissions from high-emitting sectors represented in our lending portfolio: upstream oil and gas; power generation; commercial real estate (Canada); residential mortgages (C…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_financial_industry_standard,,r294_bankofmontreal,BANK OF MONTREAL,蒙特利尔银行,294,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,pdf_explicit_series_citation,BMO_2024_SCR_EN_interactive.pdf,82,[82],[82],"82 BMO Financial Group 2024 Sustainability and Climate Reporting KPMG has provided limited assurance of this figure. 1 This analysis uses PCAF’s methodology for business loans for all sectors, based on borrower industry codes and a PCAF Data Quality 5 approach. Our sectoral analyses are based on more granular data, data quality levels, and/or asset class methodologies (e.g., sectoral Commercial real estate calculations do not rely on industry codes for sector identification); therefore, financed e","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_financial_industry_standard,,r294_bankofmontreal,BANK OF MONTREAL,蒙特利尔银行,294,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,pdf_explicit_series_citation,BMO_2024_SCR_EN_interactive.pdf,86,[86],[86],"uts and assumptions, can be found in our GHG Reporting Methodology – Financed emissions. 2023 2022 2021 2020 2019 Target Canada Loans outstanding ($ millions) $1,309 $1,473 $1,441 $1,100 $1,339 Scope 1 Financed emissions (ktCO2e) 400 403 249 332 360 Portfolio PCAF data quality score 2.9 3.4 3.1 3.1 3.5 Economic emissions intensity (tCO2e/$ millions of loans outstanding) 306 274 173 302 269 Physical emissions intensity (tCO2e/MWh of electricity generated) 0.20 0.24 0.08 0.16 0.20 0.06 tCO2e/MWh by 2030 U.S. Loans outstanding ($ millions) $1,891 Scope 1 Financed emissions (ktCO2e) 1,181 Portfolio PCAF data quality…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard,ghg_corporate_standard,r294_bankofmontreal,BANK OF MONTREAL,蒙特利尔银行,294,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,BMO_2024_SCR_EN_interactive.pdf,77,[77],[77],"and disclose GHG emissions from operational sources relevant to our business to inform and monitor the actions we are taking to reduce GHG emissions in our own operations and in our value chain. The GHG Protocol Corporate Accounting and Reporting Standard and Corporate Value Chain (Scope 3) Standard (collectively the GHG Protocol) provide guidance for companies in preparing their GHG emissions inventories. We have developed an operational GHG emissions quantification methodology based on this guidance that applies the GHG Protocol’s operational control approach. Details of our In the period from 2020 to 2023, re…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
