review_priority,language_policy,match_status,evidence_mode,decision_bucket,evidence_gate,matched_aliases,standard_id,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_color,is_ghg_series,roles_en,roles_zh,principles_en,principles_zh,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_en,industry_section_zh,industry_color,evidence_count,pages,source_files,sample_confidence,sample_review_status,sample_snippet_en,sample_snippet_zh
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_overmapped_review,review_contextual_overmapped_ghg_fine_series_edge,review,named_different_series_or_no_explicit_current_series_name,,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r111_morganstanley,111,MORGAN STANLEY,摩根士丹利,J,Finance,金融业,#446f9f,2,47,Morgan_Stanley_2023_ESG_Report.pdf,medium,seed_batch_03,for our purposes to meet carbon neutrality do not align with the criteria required to reflect those purchases in our scope 2 market-based figure in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (,for our purposes to meet carbon neutrality do not align with the criteria required to reflect those purchases in our scope 2 market-based figure in accordanc...
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,\bpcaf\b,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,GHG Protocol,GHG Protocol,#7a4f82,yes,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,r111_morganstanley,111,MORGAN STANLEY,摩根士丹利,J,Finance,金融业,#446f9f,3,56 | 57,Morgan_Stanley_2023_ESG_Report.pdf,pdf_page_backfill,pdf_explicit_series_citation,"ur 2030 targets are based on emissions intensity. However, we recognize that absolute emissions provide helpful additional context, and so we also report them, using guidance from PCAF. Absolute Financed Emissions (AFE) SECTOR (tCO2e) 2019 2020 2021 202237,38 Auto Manufacturing 38,101 16,298 4,120 95,039 (Scope 1 + 2) 1,591 410 80 1,164 (Scope 3) 36,510 15,…","ur 2030 targets are based on emissions intensity. However, we recognize that absolute emissions provide helpful additional context, and so we also report them, using guidance from PCAF. Absolute Financed Emissions (AFE) SECTOR (tCO2e) 2019 2020 2021 202237,38 Auto Manufacturing 38,101 16,298 4,120 95,039 (Scope 1 + 2) 1,591 410 80 1,164 (Scope 3) 36,510 15,…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_overmapped_review,review_contextual_overmapped_ghg_fine_series_edge,review,named_different_series_or_no_explicit_current_series_name,,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r111_morganstanley,111,MORGAN STANLEY,摩根士丹利,J,Finance,金融业,#446f9f,3,47 | 57 | 82,Morgan_Stanley_2023_ESG_Report.pdf,pdf_page_backfill,pdf_explicit_series_citation,"ement-determined metric that may be viewed or calculated differently by others who may use the same “carbon neutral” terminology. Morgan Stanley has determined that the boundary around our carbon neutrality status is scope 1, scope 2 location-based emissions, scope 3 business travel and downstream leased assets, carbon offsets purchased from the voluntary c…","ement-determined metric that may be viewed or calculated differently by others who may use the same “carbon neutral” terminology. Morgan Stanley has determined that the boundary around our carbon neutrality status is scope 1, scope 2 location-based emissions, scope 3 business travel and downstream leased assets, carbon offsets purchased from the voluntary c…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r113_brookfield,113,BROOKFIELD,博枫公司,J,Finance,金融业,#446f9f,3,96 | 97,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,pdf_page_backfill,pdf_explicit_series_citation,are included in the calculation. Base year: Key Performance Metrics. Our Direct (scope 1) GHG emissions are calculated following our internal methodology based on the GHG Protocol Corporate Accounting and Reporting Standard. Emissions from the combustion of natural gas and diesel are calculated by obtaining activity data on fuel consumption for facilities w…,are included in the calculation. Base year: Key Performance Metrics. Our Direct (scope 1) GHG emissions are calculated following our internal methodology based on the GHG Protocol Corporate Accounting and Reporting Standard. Emissions from the combustion of natural gas and diesel are calculated by obtaining activity data on fuel consumption for facilities w…
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,scope 2 guidance,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r113_brookfield,113,BROOKFIELD,博枫公司,J,Finance,金融业,#446f9f,3,97,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,pdf_page_backfill,pdf_explicit_series_citation,"indirect (scope 2) GHG emissions are calculated following our internal methodology based on the (1) GHG Protocol Corporate Accounting and Reporting Standard and (2) GHG Protocol - scope 2 Guidance. This includes emissions from purchased electricity, heating, cooling and landlord paid heating in leased office space. Emissions from purchased electricity consu…","indirect (scope 2) GHG emissions are calculated following our internal methodology based on the (1) GHG Protocol Corporate Accounting and Reporting Standard and (2) GHG Protocol - scope 2 Guidance. This includes emissions from purchased electricity, heating, cooling and landlord paid heating in leased office space. Emissions from purchased electricity consu…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,\bpcaf\b | partnership for carbon accounting financials,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,GHG Protocol,GHG Protocol,#7a4f82,yes,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,r113_brookfield,113,BROOKFIELD,博枫公司,J,Finance,金融业,#446f9f,3,105 | 62,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,pdf_page_backfill,pdf_explicit_series_citation,ty include private credit and private equity investments. 6 2023 financed emissions were restated in 2024 to reflect improvements in data quality and availability. 7 Refers to the Partnership for Carbon Accounting Financials (PCAF): The Global GHG Accounting & Reporting Standard Part A: Financed Emissions and its related data quality guidance. Where availab…,ty include private credit and private equity investments. 6 2023 financed emissions were restated in 2024 to reflect improvements in data quality and availability. 7 Refers to the Partnership for Carbon Accounting Financials (PCAF): The Global GHG Accounting & Reporting Standard Part A: Financed Emissions and its related data quality guidance. Where availab…
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r113_brookfield,113,BROOKFIELD,博枫公司,J,Finance,金融业,#446f9f,3,97,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,pdf_page_backfill,pdf_explicit_series_citation,"scope 3) GHG emissions are calculated following our internal methodology based on the (1) GHG Protocol Corporate Accounting and Reporting Standard, (2) GHG Protocol - The Corporate Value Chain (scope 3) Accounting and Reporting Standard and (3) GHG Protocol - Technical Guidance for Calculating Scope 3 Emissions. Emissions from waste generated in Brookfield …","scope 3) GHG emissions are calculated following our internal methodology based on the (1) GHG Protocol Corporate Accounting and Reporting Standard, (2) GHG Protocol - The Corporate Value Chain (scope 3) Accounting and Reporting Standard and (3) GHG Protocol - Technical Guidance for Calculating Scope 3 Emissions. Emissions from waste generated in Brookfield …"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,technical guidance for calculating scope 3 emissions,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,GHG Protocol,GHG Protocol,#6f5b2f,yes,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,r113_brookfield,113,BROOKFIELD,博枫公司,J,Finance,金融业,#446f9f,3,97,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,pdf_page_backfill,pdf_explicit_series_citation,"n the (1) GHG Protocol Corporate Accounting and Reporting Standard, (2) GHG Protocol - The Corporate Value Chain (scope 3) Accounting and Reporting Standard and (3) GHG Protocol - Technical Guidance for Calculating Scope 3 Emissions. Emissions from waste generated in Brookfield operations (scope 3 category 5) are calculated by obtaining the amount of waste …","n the (1) GHG Protocol Corporate Accounting and Reporting Standard, (2) GHG Protocol - The Corporate Value Chain (scope 3) Accounting and Reporting Standard and (3) GHG Protocol - Technical Guidance for Calculating Scope 3 Emissions. Emissions from waste generated in Brookfield operations (scope 3 category 5) are calculated by obtaining the amount of waste …"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r114_royalaholddelhaize,114,ROYAL AHOLD DELHAIZE,皇家阿霍德德尔海兹集团,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,3,117 | 118,Ahold_Delhaize_Annual_Report_2024.pdf,pdf_page_backfill,pdf_explicit_series_citation,"ogy follows the guidelines of the World Business Council for Sustainable Development (WBCSD)/WRI and we report our GHG emissions data with reference to the Greenhouse Gas Protocol Corporate Accounting and Reporting Standard. Our methodology, estimates and judgments around the metrics used are included in Sustainability notes. Energy consumption and mix For …","ogy follows the guidelines of the World Business Council for Sustainable Development (WBCSD)/WRI and we report our GHG emissions data with reference to the Greenhouse Gas Protocol Corporate Accounting and Reporting Standard. Our methodology, estimates and judgments around the metrics used are included in Sustainability notes. Energy consumption and mix For …"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,scope 2 guidance,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r114_royalaholddelhaize,114,ROYAL AHOLD DELHAIZE,皇家阿霍德德尔海兹集团,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,3,361 | 117,Ahold_Delhaize_Annual_Report_2024.pdf,pdf_page_backfill,pdf_explicit_series_citation,"bisexual, transgender, queer or questioning and others. These terms are used to describe a person’s sexual orientation or gender identity. Location-based approach The GHG Protocol Scope 2 Guidance (version 2015) defines the location-based approach as “a method that reflects the average emissions intensity of grids on which energy consumption occurs (using m…","bisexual, transgender, queer or questioning and others. These terms are used to describe a person’s sexual orientation or gender identity. Location-based approach The GHG Protocol Scope 2 Guidance (version 2015) defines the location-based approach as “a method that reflects the average emissions intensity of grids on which energy consumption occurs (using m…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r114_royalaholddelhaize,114,ROYAL AHOLD DELHAIZE,皇家阿霍德德尔海兹集团,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,3,180 | 117,Ahold_Delhaize_Annual_Report_2024.pdf,pdf_page_backfill,pdf_explicit_series_citation,"ur carbon footprint methodology follows the guidelines of the WBCSD/WRI and we report our scope 3 GHG emissions with reference to the latest version of the Greenhouse Gas Protocol Corporate Value Chain (scope 3) Accounting and Reporting Standard (version 2011). To calculate carbon-equivalent emissions, we use emission factors. GHG emissions data consists of…","ur carbon footprint methodology follows the guidelines of the WBCSD/WRI and we report our scope 3 GHG emissions with reference to the latest version of the Greenhouse Gas Protocol Corporate Value Chain (scope 3) Accounting and Reporting Standard (version 2011). To calculate carbon-equivalent emissions, we use emission factors. GHG emissions data consists of…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,GHG Protocol,GHG Protocol,#6f5b2f,yes,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,r114_royalaholddelhaize,114,ROYAL AHOLD DELHAIZE,皇家阿霍德德尔海兹集团,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,3,117,Ahold_Delhaize_Annual_Report_2024.pdf,medium,seed_batch_11,"rarching sustainability policy that covers our approach on climate and specific climate-related standards that provide further guidance to our brands. See also General information: Governance. Within our climate approach, we are guided by t",rarching sustainability policy that covers our approach on climate and specific climate-related standards that provide further guidance to our brands. See al...
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r117_adm公司,117,ADM,ADM,C,Manufacturing,制造业,#c76b2d,2,25,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,medium,seed_batch_03,"3 to December 31, 2023 Criteria against which verification conducted: ‘+ The Climate Registry General Reporting Protocol (Scope 1 and Scope 2) * _WRIMWBCSD Greenhouse Gas Protocol Corporate Value Chain (Scope 3) A market-based Auto-verified from page 50; value 3,750,000 tCO2e. final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf","3 to December 31, 2023 Criteria against which verification conducted: ‘+ The Climate Registry General Reporting Protocol (Scope 1 and Scope 2) * _WRIMWBCSD Greenhouse Gas Protocol Corporate Value Chain (Scope 3) A market-based Auto-verified from page 50; value 3,750,000 tCO2e. final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_overmapped_review,review_contextual_overmapped_ghg_fine_series_edge,review,named_different_series_or_no_explicit_current_series_name,,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r117_adm公司,117,ADM,ADM,C,Manufacturing,制造业,#c76b2d,2,25,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,medium,seed_batch_03,"Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and Removals Guidance, expected to be released in late 2024, and potential subsequent up",Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and R...
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_overmapped_review,review_contextual_overmapped_ghg_fine_series_edge,review,named_different_series_or_no_explicit_current_series_name,,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r117_adm公司,117,ADM,ADM,C,Manufacturing,制造业,#c76b2d,2,25,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,medium,seed_batch_03,"Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and Removals Guidance, expected to be released in late 2024, and potential subsequent up",Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and R...
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_overmapped_review,review_contextual_overmapped_ghg_fine_series_edge,review,named_different_series_or_no_explicit_current_series_name,,ghg_land_sector_removals_standard,GHG Protocol Land Sector and Removals Standard,GHG Protocol 土地部门与碳移除标准,GHG Protocol,GHG Protocol,#3f5678,yes,Land emissions and removals accounting standard,土地排放与碳移除核算标准,"Quantify, report, and track land-sector emissions, CO2 removals, and related metrics.",量化、报告和跟踪土地部门排放、二氧化碳移除及相关指标。,r117_adm公司,117,ADM,ADM,C,Manufacturing,制造业,#c76b2d,2,25,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,medium,seed_batch_03,"Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and Removals Guidance, expected to be released in late 2024, and potential subsequent up",Scope 3 ADM continues to monitor the evolving landscape of GHG accounting best practices as we await the finalization of the GHG Protocol’s Land Sector and R...
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r119_christiandior,119,CHRISTIAN DIOR,迪奥公司,C,Manufacturing,制造业,#c76b2d,3,93,ChristianDior_2024_Annual_Report.pdf,medium,seed_batch_11,"venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca","venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting...."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r119_christiandior,119,CHRISTIAN DIOR,迪奥公司,C,Manufacturing,制造业,#c76b2d,2,93,ChristianDior_2024_Annual_Report.pdf,medium,seed_batch_11,"venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca","venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting...."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r119_christiandior,119,CHRISTIAN DIOR,迪奥公司,C,Manufacturing,制造业,#c76b2d,3,93,ChristianDior_2024_Annual_Report.pdf,medium,seed_batch_11,"venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca","venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting...."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,GHG Protocol,GHG Protocol,#6f5b2f,yes,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,r119_christiandior,119,CHRISTIAN DIOR,迪奥公司,C,Manufacturing,制造业,#c76b2d,1,93,ChristianDior_2024_Annual_Report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca ChristianDior_2024_Annual_Report.pdf Environ…","Structured standard tag: GHG Protocol; Standard role: Accounting standard venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca ChristianDior_2024_Annual_Report.pdf Environ…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r120_nippontelegraphandtelephone,120,NIPPON TELEGRAPH AND TELEPHONE,日本电报电话公司,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,#7a4f82,1,35,NIPPON TELEGRAPH AND TELEPHONE-integrated_report_24e_p.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ion Further Strengthening of Collaborations with Suppliers · Facilitating the introduction of renewable energy by data center customers, etc. · Providing cloud services and promoting product energy conservation Customers’ Contributions to NIPPON TELEGRAPH AND TELEPHONE-integrated_re…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ion Further Strengthening of Collaborations with Suppliers · Facilitating the introduction of renewable energy by data center customers, etc. · Providing cloud services and promoting product energy conservation Customers’ Contributions to NIPPON TELEGRAPH AND TELEPHONE-integrated_re…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,GHG Protocol,GHG Protocol,#6f5b2f,yes,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,r120_nippontelegraphandtelephone,120,NIPPON TELEGRAPH AND TELEPHONE,日本电报电话公司,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,#7a4f82,1,35,NIPPON TELEGRAPH AND TELEPHONE-integrated_report_24e_p.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ion Further Strengthening of Collaborations with Suppliers · Facilitating the introduction of renewable energy by data center customers, etc. · Providing cloud services and promoting product energy conservation Customers’ Contributions to NIPPON TELEGRAPH AND TELEPHONE-integrated_re…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ion Further Strengthening of Collaborations with Suppliers · Facilitating the introduction of renewable energy by data center customers, etc. · Providing cloud services and promoting product energy conservation Customers’ Contributions to NIPPON TELEGRAPH AND TELEPHONE-integrated_re…"
